brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,group_count,group_median,group_q1,group_q3,group_iqr,lower_bound,upper_bound,eligible_for_detection,price_anomaly,anomaly_reason,price_deviation_percentage
MICRO,TREND,2011,1000.0,MANUAL,PETROL,154000.0,KIRIBATHGODA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,17.825,3,17.825,17.2875,18.362499999999997,1.0749999999999957,15.675000000000008,19.97499999999999,False,False,within_comparable_range,0.0
MICRO,TREND,2013,1075.0,MANUAL,PETROL,132000.0,PANADURA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,19.95,1,19.95,19.95,19.95,0.0,19.95,19.95,False,False,within_comparable_range,0.0
MICRO,TREND,2008,1000.0,MANUAL,PETROL,187000.0,EMBILIPITIYA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,15.95,1,15.95,15.95,15.95,0.0,15.95,15.95,False,False,within_comparable_range,0.0
MICRO,TREND,2012,1000.0,MANUAL,PETROL,143000.0,KEGALLE,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,22.85,5,17.5,16.95,20.0,3.0500000000000007,12.374999999999998,24.575000000000003,True,False,within_comparable_range,30.571428571428577
MICRO,TREND,2010,1000.0,MANUAL,PETROL,165000.0,MAWANELLA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,15.75,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,0.9615384615384639
MICRO,TREND,2012,1000.0,AUTOMATIC,PETROL,143000.0,KANDY,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,20.0,5,17.5,16.95,20.0,3.0500000000000007,12.374999999999998,24.575000000000003,True,False,within_comparable_range,14.285714285714285
MICRO,TREND,2010,1075.0,MANUAL,PETROL,165000.0,PILIYANDALA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,19.0,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,21.7948717948718
MICRO,TREND,2012,1000.0,MANUAL,PETROL,143000.0,BANDARAGAMA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,16.95,5,17.5,16.95,20.0,3.0500000000000007,12.374999999999998,24.575000000000003,True,False,within_comparable_range,-3.1428571428571472
MICRO,TREND,2010,1075.0,AUTOMATIC,PETROL,165000.0,NEGOMBO,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,15.6,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,0.0
MICRO,TREND,2006,970.0,MANUAL,PETROL,209000.0,HOMAGAMA,2025-01-31,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,14.85,1,14.85,14.85,14.85,0.0,14.85,14.85,False,False,within_comparable_range,0.0
MICRO,TREND,2010,1075.0,AUTOMATIC,PETROL,165000.0,HORANA,2025-01-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,15.6,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,0.0
MICRO,TREND,2009,1000.0,AUTOMATIC,PETROL,176000.0,COLOMBO,2025-01-26,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,18.0,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,7.5161772025883495
MICRO,TREND,2011,1100.0,MANUAL,PETROL,154000.0,MALABE,2025-01-25,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,18.9,3,17.825,17.2875,18.362499999999997,1.0749999999999957,15.675000000000008,19.97499999999999,False,False,within_comparable_range,6.030855539971946
MICRO,TREND,2010,1000.0,MANUAL,PETROL,165000.0,COLOMBO,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,15.0,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,-3.8461538461538445
MICRO,TREND,2012,1000.0,MANUAL,PETROL,143000.0,POLONNARUWA,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,15.8,5,17.5,16.95,20.0,3.0500000000000007,12.374999999999998,24.575000000000003,True,False,within_comparable_range,-9.71428571428571
MICRO,TREND,2009,1000.0,MANUAL,PETROL,176000.0,POLONNARUWA,2025-01-04,NO LEASING,NEW,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,16.741666666666667,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,0.0
MICRO,TREND,2009,1000.0,AUTOMATIC,PETROL,176000.0,EMBILIPITIYA,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,20.0,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,19.462419113987057
MICRO,TREND,2009,1075.0,MANUAL,PETROL,176000.0,GALLE,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,14.75,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,-11.896465903434548
MICRO,TREND,2010,1000.0,AUTOMATIC,PETROL,165000.0,KOTTAWA,2024-12-29,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,10.650000000000002,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,True,price_below_comparable_range,-31.73076923076922
MICRO,TREND,2009,1100.0,MANUAL,PETROL,176000.0,PANNALA,2024-12-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,15.5,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,-7.416625186660032
MICRO,TREND,2010,1000.0,MANUAL,PETROL,165000.0,HAMBANTOTA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,19.25,7,15.6,15.3,17.375,2.0749999999999993,12.187500000000002,20.487499999999997,True,False,within_comparable_range,23.3974358974359
MICRO,TREND,2011,1075.0,MANUAL,PETROL,154000.0,MAHIYANGANAYA,2024-12-18,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,16.75,3,17.825,17.2875,18.362499999999997,1.0749999999999957,15.675000000000008,19.97499999999999,False,False,within_comparable_range,-6.030855539971946
MICRO,TREND,2012,1075.0,MANUAL,PETROL,143000.0,GALLE,2024-12-11,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,17.5,5,17.5,16.95,20.0,3.0500000000000007,12.374999999999998,24.575000000000003,True,False,within_comparable_range,0.0
MICRO,TREND,2009,1075.0,MANUAL,PETROL,176000.0,HOMAGAMA,2024-12-06,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,15.25,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,-8.90990542558487
MICRO,TREND,2009,1075.0,MANUAL,PETROL,176000.0,BATTARAMULLA,2024-12-04,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,16.95,7,16.741666666666667,15.375,17.475,2.1000000000000014,12.224999999999998,20.625000000000004,True,False,within_comparable_range,1.2444001991040248
MICRO,VOLEEX C10,2013,1500.0,AUTOMATIC,PETROL,132000.0,NEGOMBO,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,49.75,1,49.75,49.75,49.75,0.0,49.75,49.75,False,False,within_comparable_range,0.0
MICRO,X25,2017,1500.0,AUTOMATIC,PETROL,88000.0,CHILAW,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.5,2,54.5,54.5,54.5,0.0,54.5,54.5,False,False,within_comparable_range,0.0
MICRO,X25,2018,1500.0,AUTOMATIC,PETROL,77000.0,MAHIYANGANAYA,2025-01-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,59.5,1,59.5,59.5,59.5,0.0,59.5,59.5,False,False,within_comparable_range,0.0
MICRO,X25,2017,1500.0,AUTOMATIC,PETROL,88000.0,JA-ELA,2024-12-24,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,54.5,2,54.5,54.5,54.5,0.0,54.5,54.5,False,False,within_comparable_range,0.0
MINI,COOPER,1988,1300.0,AUTOMATIC,PETROL,407000.0,MAHARAGAMA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,31.5,1,31.5,31.5,31.5,0.0,31.5,31.5,False,False,within_comparable_range,0.0
MINI,COOPER,1994,1300.0,AUTOMATIC,PETROL,341000.0,MAWANELLA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,29.75,3,29.75,29.75,29.75,0.0,29.75,29.75,False,False,within_comparable_range,0.0
MINI,COOPER,1967,1000.0,MANUAL,PETROL,638000.0,NUGEGODA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,16.9,1,16.9,16.9,16.9,0.0,16.9,16.9,False,False,within_comparable_range,0.0
MINI,COOPER,1990,1300.0,AUTOMATIC,PETROL,385000.0,MATARA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,35.0,1,35.0,35.0,35.0,0.0,35.0,35.0,False,False,within_comparable_range,0.0
MINI,COOPER,1994,1300.0,AUTOMATIC,PETROL,341000.0,KEGALLE,2025-02-03,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,29.75,3,29.75,29.75,29.75,0.0,29.75,29.75,False,False,within_comparable_range,0.0
MINI,COOPER,1965,1300.0,AUTOMATIC,PETROL,660000.0,KALUTARA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,21.75,1,21.75,21.75,21.75,0.0,21.75,21.75,False,False,within_comparable_range,0.0
MINI,COOPER,1960,1300.0,MANUAL,PETROL,715000.0,KELANIYA,2025-01-29,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,15.5,4,22.625,18.3125,30.940625,12.628125,-0.6296875000000028,49.8828125,False,False,within_comparable_range,-31.491712707182316
MINI,COOPER,1961,1300.0,MANUAL,PETROL,704000.0,GAMPAHA,2025-01-10,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.75,2,18.75,18.75,18.75,0.0,18.75,18.75,False,False,within_comparable_range,0.0
MINI,COOPER,1999,1300.0,MANUAL,PETROL,286000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-06,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,28.5,1,28.5,28.5,28.5,0.0,28.5,28.5,False,False,within_comparable_range,0.0
MINI,COOPER,1960,1300.0,MANUAL,PETROL,715000.0,KOTTE,2025-01-26,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,26.0,4,22.625,18.3125,30.940625,12.628125,-0.6296875000000028,49.8828125,False,False,within_comparable_range,14.917127071823206
MINI,COOPER,1960,1300.0,AUTOMATIC,PETROL,715000.0,MATALE,2025-01-26,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,19.25,4,22.625,18.3125,30.940625,12.628125,-0.6296875000000028,49.8828125,False,False,within_comparable_range,-14.917127071823206
MINI,COOPER,1970,1300.0,MANUAL,PETROL,605000.0,NEGOMBO,2025-01-26,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,19.5,2,19.2,19.049999999999997,19.35,0.30000000000000426,18.59999999999999,19.800000000000008,False,False,within_comparable_range,1.5625000000000038
MINI,COOPER,1998,1275.0,MANUAL,PETROL,297000.0,NUGEGODA,2025-01-19,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,26.5,1,26.5,26.5,26.5,0.0,26.5,26.5,False,False,within_comparable_range,0.0
MINI,COOPER,1960,1275.0,MANUAL,PETROL,715000.0,KANDY,2025-01-05,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,45.7625,4,22.625,18.3125,30.940625,12.628125,-0.6296875000000028,49.8828125,False,False,within_comparable_range,102.26519337016575
MINI,COOPER,1961,1300.0,MANUAL,PETROL,704000.0,GAMPAHA,2024-12-24,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.75,2,18.75,18.75,18.75,0.0,18.75,18.75,False,False,within_comparable_range,0.0
MINI,COOPER,1994,1300.0,AUTOMATIC,PETROL,341000.0,MAWANELLA,2024-12-24,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,29.75,3,29.75,29.75,29.75,0.0,29.75,29.75,False,False,within_comparable_range,0.0
MINI,COOPER,1969,1300.0,AUTOMATIC,PETROL,616000.0,KIRIBATHGODA,2024-12-20,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,25.75,1,25.75,25.75,25.75,0.0,25.75,25.75,False,False,within_comparable_range,0.0
MINI,COOPER,1997,1300.0,AUTOMATIC,PETROL,308000.0,PANADURA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,31.5,1,31.5,31.5,31.5,0.0,31.5,31.5,False,False,within_comparable_range,0.0
MINI,COOPER,1970,1000.0,MANUAL,PETROL,605000.0,NEGOMBO,2024-12-08,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.9,2,19.2,19.049999999999997,19.35,0.30000000000000426,18.59999999999999,19.800000000000008,False,False,within_comparable_range,-1.5625000000000038
MINI,COOPER S TURBO,2007,1600.0,MANUAL,PETROL,198000.0,PANNALA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,98.0,1,98.0,98.0,98.0,0.0,98.0,98.0,False,False,within_comparable_range,0.0
MINI,COOPER SPORT TWIN TURBO,2019,1200.0,AUTOMATIC,PETROL,66000.0,MORATUWA,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,159.0,1,159.0,159.0,159.0,0.0,159.0,159.0,False,False,within_comparable_range,0.0
MINI,MINER,1968,1300.0,AUTOMATIC,PETROL,627000.0,KALUTARA,2025-01-23,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,20.5,1,20.5,20.5,20.5,0.0,20.5,20.5,False,False,within_comparable_range,0.0
MINI,MORISS,1965,990.0,AUTOMATIC,PETROL,660000.0,KULIYAPITIYA,2025-02-05,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.75,1,18.75,18.75,18.75,0.0,18.75,18.75,False,False,within_comparable_range,0.0
MINI,MORRIS COOPER,1969,1275.0,MANUAL,PETROL,616000.0,MAHARAGAMA,2025-01-31,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,40.0,1,40.0,40.0,40.0,0.0,40.0,40.0,False,False,within_comparable_range,0.0
MITSUBISHI,4DR5 J24,1980,2680.0,MANUAL,DIESEL,495000.0,GALLE,2025-01-18,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,38.5,1,38.5,38.5,38.5,0.0,38.5,38.5,False,False,within_comparable_range,0.0
MITSUBISHI,ATTRAGE,2016,1290.0,AUTOMATIC,PETROL,99000.0,BATTARAMULLA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,75.9,1,75.9,75.9,75.9,0.0,75.9,75.9,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1985,1500.0,MANUAL,PETROL,440000.0,KURUNEGALA,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7.4,4,7.45,7.4375,7.4625,0.025000000000000355,7.3999999999999995,7.500000000000001,False,False,within_comparable_range,-0.671140939597313
MITSUBISHI,C12,1985,1500.0,MANUAL,PETROL,440000.0,KURUNEGALA,2025-02-02,NO LEASING,NEW,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,7.5,4,7.45,7.4375,7.4625,0.025000000000000355,7.3999999999999995,7.500000000000001,False,False,within_comparable_range,0.671140939597313
MITSUBISHI,C12,1984,1500.0,MANUAL,PETROL,451000.0,MARAWILA,2025-01-12,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,13.0,1,13.0,13.0,13.0,0.0,13.0,13.0,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1985,1500.0,MANUAL,PETROL,440000.0,BANDARAGAMA,2025-01-25,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7.45,4,7.45,7.4375,7.4625,0.025000000000000355,7.3999999999999995,7.500000000000001,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1990,1500.0,MANUAL,PETROL,385000.0,COLOMBO,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,11.35,1,11.35,11.35,11.35,0.0,11.35,11.35,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1987,1500.0,MANUAL,PETROL,418000.0,KURUNEGALA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,8.5,1,8.5,8.5,8.5,0.0,8.5,8.5,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1985,1500.0,MANUAL,PETROL,440000.0,PILIYANDALA,2024-12-10,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,7.45,4,7.45,7.4375,7.4625,0.025000000000000355,7.3999999999999995,7.500000000000001,False,False,within_comparable_range,0.0
MITSUBISHI,C12,1986,1500.0,MANUAL,PETROL,429000.0,GAMPAHA,2024-12-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,9.5,1,9.5,9.5,9.5,0.0,9.5,9.5,False,False,within_comparable_range,0.0
MITSUBISHI,C12 HATCHBACK,1985,1500.0,MANUAL,PETROL,440000.0,BANDARAWELA,2025-01-19,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,8.7,1,8.7,8.7,8.7,0.0,8.7,8.7,False,False,within_comparable_range,0.0
MITSUBISHI,C12V,1985,1500.0,MANUAL,PETROL,440000.0,KANDY,2025-01-11,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,6.0,1,6.0,6.0,6.0,0.0,6.0,6.0,False,False,within_comparable_range,0.0
MITSUBISHI,CB2,1994,1500.0,MANUAL,PETROL,341000.0,BANDARAGAMA,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,27.0,1,27.0,27.0,27.0,0.0,27.0,27.0,False,False,within_comparable_range,0.0
MITSUBISHI,CB8,1992,2000.0,MANUAL,DIESEL,363000.0,COLOMBO,2025-01-06,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,25.85,1,25.85,25.85,25.85,0.0,25.85,25.85,False,False,within_comparable_range,0.0
MITSUBISHI,CK2,1996,1500.0,MANUAL,PETROL,319000.0,GAMPAHA,2024-12-10,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,29.9,1,29.9,29.9,29.9,0.0,29.9,29.9,False,False,within_comparable_range,0.0
MITSUBISHI,CK2A,1999,1500.0,AUTOMATIC,PETROL,286000.0,COLOMBO,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,38.0,1,38.0,38.0,38.0,0.0,38.0,38.0,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,1980,1400.0,MANUAL,PETROL,495000.0,KANDY,2025-02-02,NO LEASING,USED,NOT_AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,5.8,1,5.8,5.8,5.8,0.0,5.8,5.8,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,2004,1300.0,AUTOMATIC,PETROL,231000.0,PANADURA,2025-01-09,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.15,1,36.15,36.15,36.15,0.0,36.15,36.15,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,2008,1330.0,AUTOMATIC,PETROL,187000.0,COLOMBO,2025-01-06,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,34.0,1,34.0,34.0,34.0,0.0,34.0,34.0,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,1969,1100.0,MANUAL,PETROL,616000.0,AVISSAWELLA,2025-01-01,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,10.0,1,10.0,10.0,10.0,0.0,10.0,10.0,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,1979,1400.0,MANUAL,PETROL,506000.0,COLOMBO,2024-12-22,NO LEASING,USED,NOT_AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,3.25,1,3.25,3.25,3.25,0.0,3.25,3.25,False,False,within_comparable_range,0.0
MITSUBISHI,COLT,2007,1400.0,AUTOMATIC,PETROL,198000.0,MAHARAGAMA,2024-12-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,38.0,1,38.0,38.0,38.0,0.0,38.0,38.0,False,False,within_comparable_range,0.0
MITSUBISHI,CS3,2011,1584.0,AUTOMATIC,PETROL,154000.0,KALUTARA,2025-01-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,71.5,1,71.5,71.5,71.5,0.0,71.5,71.5,False,False,within_comparable_range,0.0
MITSUBISHI,CS3,2004,1500.0,AUTOMATIC,PETROL,231000.0,KIRIBATHGODA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,48.0,1,48.0,48.0,48.0,0.0,48.0,48.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON,2016,660.0,AUTOMATIC,PETROL,99000.0,KANDY,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.75,1,56.75,56.75,56.75,0.0,56.75,56.75,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON,2017,650.0,AUTOMATIC,PETROL,88000.0,KANDY,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.0,2,57.0,57.0,57.0,0.0,57.0,57.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON,2017,660.0,AUTOMATIC,PETROL,88000.0,KOTTAWA,2025-01-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.0,2,57.0,57.0,57.0,0.0,57.0,57.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON,2018,650.0,AUTOMATIC,PETROL,77000.0,MATARA,2025-01-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,61.15625,1,61.15625,61.15625,61.15625,0.0,61.15625,61.15625,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON B11W,2018,650.0,AUTOMATIC,PETROL,77000.0,KIRIBATHGODA,2025-01-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.0,1,62.0,62.0,62.0,0.0,62.0,62.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON CUSTOM,2016,650.0,AUTOMATIC,PETROL,99000.0,GAMPOLA,2025-02-04,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.0,3,62.0,62.0,62.0,0.0,62.0,62.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON CUSTOM,2016,650.0,AUTOMATIC,PETROL,99000.0,GAMPAHA,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.0,3,62.0,62.0,62.0,0.0,62.0,62.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON CUSTOM,2016,650.0,AUTOMATIC,PETROL,99000.0,GAMPOLA,2025-01-22,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.0,3,62.0,62.0,62.0,0.0,62.0,62.0,False,False,within_comparable_range,0.0
MITSUBISHI,EK WAGON CUSTOM DAYZ,2015,660.0,AUTOMATIC,PETROL,110000.0,GAMPAHA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,61.5,1,61.5,61.5,61.5,0.0,61.5,61.5,False,False,within_comparable_range,0.0
MITSUBISHI,EVOLUTION 4,2000,2000.0,MANUAL,PETROL,275000.0,KADAWATHA,2025-01-13,NO LEASING,USED,NOT_AVAILABLE,NOT_AVAILABLE,AVAILABLE,AVAILABLE,59.5,1,59.5,59.5,59.5,0.0,59.5,59.5,False,False,within_comparable_range,0.0
MITSUBISHI,GALANT,2006,2000.0,AUTOMATIC,PETROL,209000.0,KURUNEGALA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,40.0,2,40.0,40.0,40.0,0.0,40.0,40.0,False,False,within_comparable_range,0.0
MITSUBISHI,GALANT,2000,2000.0,MANUAL,DIESEL,275000.0,NUGEGODA,2025-01-31,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.5,3,35.5,34.5,40.25,5.75,25.875,48.875,False,False,within_comparable_range,-5.633802816901409
MITSUBISHI,GALANT,1985,1500.0,MANUAL,PETROL,440000.0,GAMPAHA,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,4.75,4,5.25,4.75,6.3125,1.5625,2.40625,8.65625,False,False,within_comparable_range,-9.523809523809524
