listing_id,alert_rank,brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,condition,price,price_median,expected_price_low,expected_price_high,price_deviation_percentage,price_anomaly_direction,price_alert_reason,price_group_count,price_reference_quality,duplicate_record_count,duplicate_record_flag,review_priority
listing_01515,1,MAZDA,DEMIO,2001,1300.0,AUTOMATIC,PETROL,264000.0,WELIMADA,2025-01-18,USED,27.5,9.75,9.75,9.75,182.05128205128204,above_expected_range,above_expected_range; deviation_from_group_median=182.1%,6,medium,1,False,medium
listing_08461,2,TOYOTA,PASSO,2007,1000.0,AUTOMATIC,PETROL,198000.0,KATUNAYAKE,2024-12-30,USED,95.8125,48.0,45.825,49.0,99.609375,above_expected_range,above_expected_range; deviation_from_group_median=99.6%,23,high,1,False,medium
listing_02194,3,MITSUBISHI,LANCER BOX,1983,1400.0,MANUAL,PETROL,462000.0,MINUWANGODA,2025-01-15,USED,17.14910714285714,8.625,7.0625,10.5625,98.8302277432712,above_expected_range,above_expected_range; deviation_from_group_median=98.8%,12,high,2,True,medium
listing_02179,4,MITSUBISHI,LANCER BOX,1983,1400.0,MANUAL,PETROL,462000.0,RATNAPURA,2025-02-04,USED,17.14910714285714,8.625,7.0625,10.5625,98.8302277432712,above_expected_range,above_expected_range; deviation_from_group_median=98.8%,12,high,2,True,medium
listing_02227,5,MITSUBISHI,LANCER BOX,1980,1400.0,MANUAL,PETROL,495000.0,MIRIGAMA,2024-12-13,USED,17.14910714285714,9.1,7.737500000000001,10.0,88.45172684458397,above_expected_range,above_expected_range; deviation_from_group_median=88.5%,12,high,1,False,medium
listing_01508,6,MAZDA,DEMIO,2007,1000.0,AUTOMATIC,PETROL,198000.0,GAMPAHA,2025-02-03,USED,9.95,49.0,47.8375,52.5625,-79.69387755102039,below_expected_range,below_expected_range; deviation_from_group_median=-79.7%,8,medium,1,False,medium
listing_08468,7,TOYOTA,PASSO,2017,1000.0,AUTOMATIC,PETROL,88000.0,GAMPAHA,2024-12-13,USED,18.0,74.5,70.5,77.9,-75.83892617449665,below_expected_range,below_expected_range; deviation_from_group_median=-75.8%,5,medium,1,False,medium
listing_07632,8,TOYOTA,CARINA,1985,1450.0,MANUAL,PETROL,440000.0,MAWANELLA,2025-01-18,USED,18.0,10.25,9.5,11.3125,75.60975609756098,above_expected_range,above_expected_range; deviation_from_group_median=75.6%,5,medium,1,False,medium
listing_02182,9,MITSUBISHI,LANCER BOX,1982,1400.0,MANUAL,PETROL,473000.0,RATNAPURA,2025-02-03,USED,17.14910714285714,9.925,9.4125,10.610714285714288,72.78697373155808,above_expected_range,above_expected_range; deviation_from_group_median=72.8%,8,medium,1,False,medium
listing_08431,10,TOYOTA,PASSO,2007,1339.0,AUTOMATIC,PETROL,198000.0,GAMPAHA,2025-01-31,USED,13.75,48.0,45.825,49.0,-71.35416666666666,below_expected_range,below_expected_range; deviation_from_group_median=-71.4%,23,high,2,True,medium
listing_08417,11,TOYOTA,PASSO,2007,1360.0,AUTOMATIC,PETROL,198000.0,GAMPAHA,2025-02-05,USED,13.75,48.0,45.825,49.0,-71.35416666666666,below_expected_range,below_expected_range; deviation_from_group_median=-71.4%,23,high,2,True,medium
listing_08422,12,TOYOTA,PASSO,2008,1360.0,AUTOMATIC,PETROL,187000.0,GAMPAHA,2025-02-04,USED,13.75,43.325,41.80714285714286,47.5,-68.26312752452395,below_expected_range,below_expected_range; deviation_from_group_median=-68.3%,10,high,1,False,medium
listing_08965,13,TOYOTA,STARLET,1996,1500.0,MANUAL,DIESEL,319000.0,GAMPAHA,2024-12-25,USED,10.5,30.375,28.525,31.75,-65.4320987654321,below_expected_range,below_expected_range; deviation_from_group_median=-65.4%,10,high,1,False,medium
listing_02197,14,MITSUBISHI,LANCER BOX,1980,1400.0,MANUAL,PETROL,495000.0,BORALESGAMUWA,2025-01-11,USED,15.0,9.1,7.737500000000001,10.0,64.83516483516483,above_expected_range,above_expected_range; deviation_from_group_median=64.8%,12,high,1,False,medium
listing_01282,15,HYUNDAI,SONATA,2000,2000.0,AUTOMATIC,PETROL,275000.0,BANDARAGAMA,2024-12-26,USED,6.5,18.4625,18.025,21.9375,-64.79350033852404,below_expected_range,below_expected_range; deviation_from_group_median=-64.8%,6,medium,1,False,medium
listing_05597,16,SUZUKI,SWIFT,2010,1300.0,MANUAL,PETROL,165000.0,KURUNEGALA,2024-12-12,USED,23.0,58.75,48.0,61.875,-60.85106382978723,below_expected_range,below_expected_range; deviation_from_group_median=-60.9%,7,medium,1,False,medium
listing_05457,17,SUZUKI,SWIFT,2007,1500.0,AUTOMATIC,PETROL,198000.0,NEGOMBO,2025-02-05,USED,19.90625,50.5,39.0,51.0,-60.58168316831683,below_expected_range,below_expected_range; deviation_from_group_median=-60.6%,9,medium,2,True,medium
listing_05598,18,SUZUKI,SWIFT,2007,1500.0,AUTOMATIC,PETROL,198000.0,KADUWELA,2024-12-12,USED,19.90625,50.5,39.0,51.0,-60.58168316831683,below_expected_range,below_expected_range; deviation_from_group_median=-60.6%,9,medium,2,True,medium
listing_05555,19,SUZUKI,SWIFT,2008,1300.0,MANUAL,PETROL,187000.0,KANDY,2025-01-03,USED,19.90625,49.5,48.27,52.0,-59.785353535353536,below_expected_range,below_expected_range; deviation_from_group_median=-59.8%,19,high,1,False,medium
listing_01431,20,KIA,RIO,2001,1500.0,AUTOMATIC,PETROL,264000.0,KURUNEGALA,2024-12-05,USED,32.0,20.163888888888888,18.9375,21.125,58.699545391927266,above_expected_range,above_expected_range; deviation_from_group_median=58.7%,10,high,1,False,medium
listing_02509,21,NISSAN,BLUEBIRD,1999,1790.0,AUTOMATIC,PETROL,286000.0,KURUNEGALA,2025-01-20,USED,10.0,23.95,22.0075,23.95,-58.24634655532359,below_expected_range,below_expected_range; deviation_from_group_median=-58.2%,6,medium,1,False,medium
listing_03044,22,NISSAN,LEAF,2015,1500.0,AUTOMATIC,ELECTRIC,110000.0,AVISSAWELLA,2024-12-14,USED,74.23750000000001,48.2,46.85,49.474999999999994,54.01970954356848,above_expected_range,above_expected_range; deviation_from_group_median=54.0%,6,medium,1,False,medium
listing_05482,23,SUZUKI,SWIFT,2003,1360.0,MANUAL,PETROL,242000.0,KANDY,2025-02-02,USED,19.90625,39.625,37.67058823529411,41.0,-49.76340694006309,below_expected_range,below_expected_range; deviation_from_group_median=-49.8%,38,high,3,True,medium
listing_05477,24,SUZUKI,SWIFT,2003,1500.0,MANUAL,PETROL,242000.0,KANDY,2025-02-03,USED,19.90625,39.625,37.67058823529411,41.0,-49.76340694006309,below_expected_range,below_expected_range; deviation_from_group_median=-49.8%,38,high,3,True,medium
listing_05461,25,SUZUKI,SWIFT,2003,1300.0,MANUAL,PETROL,242000.0,KANDY,2025-02-05,USED,19.90625,39.625,37.67058823529411,41.0,-49.76340694006309,below_expected_range,below_expected_range; deviation_from_group_median=-49.8%,38,high,3,True,medium
listing_01308,26,ISUZU,GEMINI,1988,1500.0,MANUAL,DIESEL,407000.0,MINUWANGODA,2025-02-03,USED,3.9,7.66875,7.3375,8.524999999999999,-49.14425427872861,below_expected_range,below_expected_range; deviation_from_group_median=-49.1%,6,medium,1,False,medium
listing_03337,27,NISSAN,PULSAR,1997,1500.0,AUTOMATIC,PETROL,308000.0,MATALE,2025-02-02,USED,13.0,23.93333333333333,23.93333333333333,27.0,-45.68245125348189,below_expected_range,below_expected_range; deviation_from_group_median=-45.7%,9,medium,1,False,medium
listing_02225,28,MITSUBISHI,LANCER BOX,1981,1400.0,MANUAL,PETROL,484000.0,HAMBANTOTA,2024-12-15,USED,6.0,10.9,9.95,11.95,-44.95412844036697,below_expected_range,below_expected_range; deviation_from_group_median=-45.0%,13,high,1,False,medium
listing_01429,29,KIA,RIO,2001,1343.0,MANUAL,PETROL,264000.0,MATUGAMA,2024-12-11,USED,11.706250000000004,20.163888888888888,18.9375,21.125,-41.94448271111721,below_expected_range,below_expected_range; deviation_from_group_median=-41.9%,10,high,1,False,medium
listing_09079,30,TOYOTA,VIOS,2007,1500.0,AUTOMATIC,PETROL,198000.0,BANDARAGAMA,2025-01-17,USED,35.75,61.25,54.975,62.6875,-41.63265306122449,below_expected_range,below_expected_range; deviation_from_group_median=-41.6%,10,high,1,False,medium
listing_02859,31,NISSAN,FB15,2002,1500.0,AUTOMATIC,PETROL,253000.0,NITTAMBUWA,2025-01-22,USED,24.25,40.829166666666666,40.15833333333333,42.925,-40.60618430452087,below_expected_range,below_expected_range; deviation_from_group_median=-40.6%,20,high,1,False,medium
listing_02215,32,MITSUBISHI,LANCER BOX,1981,1400.0,MANUAL,PETROL,484000.0,WELIMADA,2025-01-02,USED,6.6,10.9,9.95,11.95,-39.44954128440368,below_expected_range,below_expected_range; deviation_from_group_median=-39.4%,13,high,1,False,medium
listing_07229,33,TOYOTA,AVANZA,2011,1300.0,MANUAL,PETROL,154000.0,ANURADAPURA,2025-01-07,USED,37.9374875,62.5,59.30625,66.5,-39.30002,below_expected_range,below_expected_range; deviation_from_group_median=-39.3%,7,medium,1,False,medium
listing_08292,34,TOYOTA,DX WAGON,1986,1290.0,MANUAL,PETROL,429000.0,RATNAPURA,2025-01-10,USED,16.5,11.9,11.125,13.25,38.65546218487395,above_expected_range,above_expected_range; deviation_from_group_median=38.7%,7,medium,1,False,medium
listing_05900,35,SUZUKI,WAGON R,2017,1500.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2024-12-10,USED,37.4375,60.64038461538462,60.0,62.975,-38.26308946183364,below_expected_range,below_expected_range; deviation_from_group_median=-38.3%,46,high,1,False,medium
listing_02425,36,NISSAN,B11,1983,1500.0,MANUAL,PETROL,462000.0,MALABE,2025-02-05,USED,9.95,7.21,6.8125,7.4225,38.00277392510401,above_expected_range,above_expected_range; deviation_from_group_median=38.0%,10,high,1,False,medium
listing_08471,37,TOYOTA,PASSO,2007,1000.0,AUTOMATIC,PETROL,198000.0,ANURADAPURA,2024-12-13,USED,66.09473684210526,48.0,45.825,49.0,37.69736842105263,above_expected_range,above_expected_range; deviation_from_group_median=37.7%,23,high,4,True,medium
listing_08425,38,TOYOTA,PASSO,2007,1360.0,AUTOMATIC,PETROL,198000.0,GAMPAHA,2025-02-03,USED,66.09473684210526,48.0,45.825,49.0,37.69736842105263,above_expected_range,above_expected_range; deviation_from_group_median=37.7%,23,high,4,True,medium
listing_08428,39,TOYOTA,PASSO,2007,1000.0,AUTOMATIC,PETROL,198000.0,ANURADAPURA,2025-02-01,USED,66.09473684210526,48.0,45.825,49.0,37.69736842105263,above_expected_range,above_expected_range; deviation_from_group_median=37.7%,23,high,4,True,medium
listing_08437,40,TOYOTA,PASSO,2007,1000.0,AUTOMATIC,PETROL,198000.0,DANKOTUWA,2025-01-11,USED,66.09473684210526,48.0,45.825,49.0,37.69736842105263,above_expected_range,above_expected_range; deviation_from_group_median=37.7%,23,high,4,True,medium
listing_02801,41,NISSAN,FB15,2001,1500.0,AUTOMATIC,PETROL,264000.0,ANURADAPURA,2025-02-04,USED,54.25,39.5,37.25,42.5,37.34177215189873,above_expected_range,above_expected_range; deviation_from_group_median=37.3%,21,high,4,True,medium
listing_02860,42,NISSAN,FB15,2001,1500.0,MANUAL,PETROL,264000.0,WELIMADA,2025-01-21,USED,54.25,39.5,37.25,42.5,37.34177215189873,above_expected_range,above_expected_range; deviation_from_group_median=37.3%,21,high,4,True,medium
listing_02881,43,NISSAN,FB15,2001,1490.0,AUTOMATIC,PETROL,264000.0,KANDY,2024-12-23,USED,54.25,39.5,37.25,42.5,37.34177215189873,above_expected_range,above_expected_range; deviation_from_group_median=37.3%,21,high,4,True,medium
listing_02872,44,NISSAN,FB15,2001,1500.0,AUTOMATIC,PETROL,264000.0,CHILAW,2024-12-29,USED,54.25,39.5,37.25,42.5,37.34177215189873,above_expected_range,above_expected_range; deviation_from_group_median=37.3%,21,high,4,True,medium
listing_06338,45,SUZUKI,WAGON R STINGRAY,2015,650.0,AUTOMATIC,HYBRID,110000.0,KANDANA,2024-12-29,USED,35.46585384146341,55.849999999999994,55.18870967741937,57.0,-36.498023560495234,below_expected_range,below_expected_range; deviation_from_group_median=-36.5%,46,high,1,False,medium
listing_02689,46,NISSAN,FB13,1991,1500.0,MANUAL,PETROL,374000.0,MAWANELLA,2024-12-12,USED,11.4375,17.4,16.6875,18.5,-34.267241379310335,below_expected_range,below_expected_range; deviation_from_group_median=-34.3%,9,medium,1,False,medium
listing_05416,47,SUZUKI,SPACIA CUSTOM,2016,650.0,AUTOMATIC,PETROL,99000.0,HIKKADUWA,2025-01-05,USED,43.625,65.5,62.269642857142856,67.0625,-33.396946564885496,below_expected_range,below_expected_range; deviation_from_group_median=-33.4%,8,medium,1,False,medium
listing_03031,48,NISSAN,LEAF,2014,1500.0,AUTOMATIC,ELECTRIC,121000.0,COLOMBO,2025-01-28,USED,72.0,54.0,49.75,58.0,33.33333333333333,above_expected_range,above_expected_range; deviation_from_group_median=33.3%,9,medium,1,False,medium
listing_07627,49,TOYOTA,CARINA,1997,2000.0,AUTOMATIC,DIESEL,308000.0,KURUNEGALA,2025-02-01,USED,26.0,38.269444444444446,36.0,41.9625,-32.060680844886406,below_expected_range,below_expected_range; deviation_from_group_median=-32.1%,10,high,1,False,medium
listing_02046,50,MICRO,TREND,2010,1000.0,AUTOMATIC,PETROL,165000.0,KOTTAWA,2024-12-29,USED,10.650000000000002,15.6,15.3,17.375,-31.73076923076922,below_expected_range,below_expected_range; deviation_from_group_median=-31.7%,7,medium,1,False,medium
listing_02856,51,NISSAN,FB15,2000,1500.0,AUTOMATIC,PETROL,275000.0,GAMPAHA,2025-01-24,USED,24.25,35.5,35.04761904761905,36.5,-31.690140845070424,below_expected_range,below_expected_range; deviation_from_group_median=-31.7%,26,high,1,False,medium
listing_00944,52,HONDA,GRACE,2016,1500.0,AUTOMATIC,HYBRID,99000.0,NITTAMBUWA,2025-01-06,USED,75.74999999999997,110.0,106.75,113.25,-31.13636363636366,below_expected_range,below_expected_range; deviation_from_group_median=-31.1%,11,high,1,False,medium
listing_03237,53,NISSAN,N16,2002,1498.0,AUTOMATIC,PETROL,253000.0,COLOMBO,2024-12-30,USED,42.9,32.75,32.125,34.875,30.992366412213737,above_expected_range,above_expected_range; deviation_from_group_median=31.0%,6,medium,1,False,medium
listing_08104,54,TOYOTA,COROLLA DX WAGON,1987,1500.0,MANUAL,PETROL,418000.0,NITTAMBUWA,2024-12-11,USED,9.125,13.15,12.7625,14.7,-30.60836501901141,below_expected_range,below_expected_range; deviation_from_group_median=-30.6%,6,medium,1,False,medium
listing_07903,55,TOYOTA,COROLLA 121,2004,1500.0,AUTOMATIC,PETROL,231000.0,GAMPAHA,2024-12-20,USED,70.0,53.6,52.0,58.73571428571429,30.597014925373127,above_expected_range,above_expected_range; deviation_from_group_median=30.6%,8,medium,1,False,medium
listing_05829,56,SUZUKI,WAGON R,2015,650.0,AUTOMATIC,HYBRID,110000.0,RATNAPURA,2025-01-03,USED,37.4375,53.9,52.74666666666667,56.0,-30.542671614100183,below_expected_range,below_expected_range; deviation_from_group_median=-30.5%,19,high,1,False,medium
listing_04070,57,SUZUKI,A-STAR,2011,1000.0,MANUAL,PETROL,154000.0,BADULLA,2025-01-06,USED,26.25,37.75,36.0,42.1375,-30.4635761589404,below_expected_range,below_expected_range; deviation_from_group_median=-30.5%,26,high,2,True,medium
listing_04061,58,SUZUKI,A-STAR,2011,1000.0,MANUAL,PETROL,154000.0,GAMPAHA,2025-01-13,USED,26.25,37.75,36.0,42.1375,-30.4635761589404,below_expected_range,below_expected_range; deviation_from_group_median=-30.5%,26,high,2,True,medium
listing_00182,59,CHERY,QQ,2007,800.0,MANUAL,PETROL,198000.0,POLONNARUWA,2025-01-20,USED,16.75,12.85,12.6,13.825,30.350194552529185,above_expected_range,above_expected_range; deviation_from_group_median=30.4%,11,high,1,False,medium
listing_02706,60,NISSAN,FB14,1996,1500.0,AUTOMATIC,PETROL,319000.0,MIRIGAMA,2025-02-05,USED,33.84375,26.0,24.0,26.75,30.16826923076923,above_expected_range,above_expected_range; deviation_from_group_median=30.2%,21,high,2,True,medium
listing_02724,61,NISSAN,FB14,1996,1970.0,AUTOMATIC,DIESEL,319000.0,MALABE,2025-02-01,USED,33.84375,26.0,24.0,26.75,30.16826923076923,above_expected_range,above_expected_range; deviation_from_group_median=30.2%,21,high,2,True,medium
listing_07901,62,TOYOTA,COROLLA 121,2003,1500.0,AUTOMATIC,PETROL,242000.0,KURUNEGALA,2024-12-24,USED,69.0,53.041666666666664,50.75,53.9375,30.08641005498822,above_expected_range,above_expected_range; deviation_from_group_median=30.1%,8,medium,1,False,medium
listing_00980,63,HONDA,GRACE EX,2016,1500.0,AUTOMATIC,HYBRID,99000.0,KOTTAWA,2025-01-28,USED,75.82500000000002,107.75,103.40795454545456,114.625,-29.62877030162411,below_expected_range,below_expected_range; deviation_from_group_median=-29.6%,12,high,1,False,medium
listing_07667,64,TOYOTA,CARINA,1989,1500.0,MANUAL,PETROL,396000.0,MATARA,2024-12-10,USED,11.3,15.85,15.55,16.7125,-28.706624605678225,below_expected_range,below_expected_range; deviation_from_group_median=-28.7%,6,medium,1,False,medium
listing_05483,65,SUZUKI,SWIFT,2008,1300.0,MANUAL,PETROL,187000.0,MATARA,2025-02-02,USED,37.25,49.5,48.27,52.0,-24.747474747474747,below_expected_range,below_expected_range; deviation_from_group_median=-24.7%,19,high,1,False,medium
listing_02712,66,NISSAN,FB14,1997,2000.0,AUTOMATIC,DIESEL,308000.0,COLOMBO,2025-02-03,USED,33.84375,27.155263157894737,25.6,28.25,24.630535904641924,above_expected_range,above_expected_range; deviation_from_group_median=24.6%,21,high,1,False,medium
listing_02193,67,MITSUBISHI,LANCER BOX,1982,1410.0,MANUAL,PETROL,473000.0,DANKOTUWA,2025-01-17,USED,7.5,9.925,9.4125,10.610714285714288,-24.43324937027708,below_expected_range,below_expected_range; deviation_from_group_median=-24.4%,8,medium,1,False,medium
listing_00173,68,CHERY,QQ,2006,800.0,MANUAL,PETROL,209000.0,KANDY,2025-01-31,USED,8.575000000000001,11.3,11.15,12.25,-24.115044247787605,below_expected_range,below_expected_range; deviation_from_group_median=-24.1%,11,high,1,False,medium
listing_09075,69,TOYOTA,VIOS,2003,1499.0,AUTOMATIC,PETROL,242000.0,VEYANGODA,2025-01-30,USED,35.75,47.0,45.0,48.45,-23.93617021276596,below_expected_range,below_expected_range; deviation_from_group_median=-23.9%,17,high,2,True,medium
listing_09067,70,TOYOTA,VIOS,2003,1490.0,AUTOMATIC,PETROL,242000.0,GAMPAHA,2025-02-03,USED,35.75,47.0,45.0,48.45,-23.93617021276596,below_expected_range,below_expected_range; deviation_from_group_median=-23.9%,17,high,2,True,medium
listing_02433,71,NISSAN,B11,1983,1300.0,MANUAL,PETROL,462000.0,MAHIYANGANAYA,2025-01-15,USED,5.5,7.21,6.8125,7.4225,-23.71705963938974,below_expected_range,below_expected_range; deviation_from_group_median=-23.7%,10,high,1,False,medium
listing_01138,72,HYUNDAI,ACCENT,2000,1490.0,MANUAL,PETROL,275000.0,PADUKKA,2025-01-18,USED,17.549999999999997,23.0,21.9,23.95,-23.695652173913057,below_expected_range,below_expected_range; deviation_from_group_median=-23.7%,13,high,1,False,medium
listing_02738,73,NISSAN,FB14,1995,1500.0,MANUAL,PETROL,330000.0,KURUNEGALA,2025-01-28,USED,25.0,20.25,19.5,21.6875,23.456790123456788,above_expected_range,above_expected_range; deviation_from_group_median=23.5%,8,medium,1,False,medium
listing_02999,74,NISSAN,HB12,1989,1500.0,MANUAL,PETROL,396000.0,MATALE,2024-12-08,USED,13.45,11.0,10.85,11.5375,22.272727272727263,above_expected_range,above_expected_range; deviation_from_group_median=22.3%,5,medium,1,False,medium
listing_05512,75,SUZUKI,SWIFT,2008,1200.0,MANUAL,PETROL,187000.0,GAMPAHA,2025-01-11,USED,38.5,49.5,48.27,52.0,-22.22222222222222,below_expected_range,below_expected_range; deviation_from_group_median=-22.2%,19,high,1,False,medium
listing_07907,76,TOYOTA,COROLLA 121,2005,1500.0,AUTOMATIC,PETROL,220000.0,ANURADAPURA,2024-12-09,USED,71.63392857142856,58.625,56.5,61.105357142857144,22.190070057873868,above_expected_range,above_expected_range; deviation_from_group_median=22.2%,8,medium,1,False,medium
listing_03344,77,NISSAN,PULSAR,1999,1490.0,AUTOMATIC,PETROL,286000.0,KALUTARA,2025-01-31,USED,35.7,29.25,28.75,29.85,22.05128205128206,above_expected_range,above_expected_range; deviation_from_group_median=22.1%,5,medium,1,False,medium
listing_07824,78,TOYOTA,COROLLA 110,1997,1490.0,AUTOMATIC,PETROL,308000.0,HOMAGAMA,2025-01-31,USED,41.75,34.35,33.55,35.375,21.54294032023289,above_expected_range,above_expected_range; deviation_from_group_median=21.5%,6,medium,1,False,medium
listing_02978,79,NISSAN,HB11,1984,1500.0,MANUAL,PETROL,451000.0,KURUNEGALA,2025-01-03,USED,6.1,7.77,7.51,8.15,-21.492921492921493,below_expected_range,below_expected_range; deviation_from_group_median=-21.5%,6,medium,1,False,medium
listing_05440,80,SUZUKI,SPACIA CUSTOM Z,2017,718.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-01-07,USED,49.16666666666667,62.43333333333334,61.96666666666667,68.92500000000001,-21.24933262146289,below_expected_range,below_expected_range; deviation_from_group_median=-21.2%,10,high,1,False,medium
listing_02598,81,NISSAN,DAYZ,2015,650.0,AUTOMATIC,PETROL,110000.0,COLOMBO,2024-12-29,USED,71.95833333333334,59.35,58.1875,62.05,21.244032575119363,above_expected_range,above_expected_range; deviation_from_group_median=21.2%,6,medium,1,False,medium
listing_05608,82,SUZUKI,SWIFT,2008,1300.0,AUTOMATIC,PETROL,187000.0,BADULLA,2024-12-06,USED,59.9,49.5,48.27,52.0,21.010101010101007,above_expected_range,above_expected_range; deviation_from_group_median=21.0%,19,high,1,False,medium
listing_01131,83,HYUNDAI,ACCENT,2000,1495.0,AUTOMATIC,PETROL,275000.0,HOMAGAMA,2025-01-31,USED,27.75,23.0,21.9,23.95,20.652173913043477,above_expected_range,above_expected_range; deviation_from_group_median=20.7%,13,high,1,False,medium
listing_07801,84,TOYOTA,COROLLA,1996,1300.0,AUTOMATIC,PETROL,319000.0,EMBILIPITIYA,2024-12-23,USED,23.5,29.6,28.9,31.0,-20.608108108108112,below_expected_range,below_expected_range; deviation_from_group_median=-20.6%,5,medium,1,False,medium
listing_03098,85,NISSAN,MARCH,2002,1740.0,AUTOMATIC,PETROL,253000.0,MINUWANGODA,2024-12-24,USED,35.35,29.35714285714286,28.375,29.5625,20.41362530413624,above_expected_range,above_expected_range; deviation_from_group_median=20.4%,8,medium,1,False,medium
listing_02447,86,NISSAN,B11,1983,1500.0,MANUAL,PETROL,462000.0,BORALESGAMUWA,2024-12-21,USED,5.75,7.21,6.8125,7.4225,-20.249653259361995,below_expected_range,below_expected_range; deviation_from_group_median=-20.2%,10,high,1,False,medium
listing_01219,87,HYUNDAI,EON,2016,800.0,MANUAL,PETROL,99000.0,DOMPE,2025-01-28,USED,27.30357142857144,34.03571428571429,33.121428571428574,36.0,-19.779643231899243,below_expected_range,below_expected_range; deviation_from_group_median=-19.8%,10,high,1,False,medium
listing_01118,88,HYUNDAI,ACCENT,2000,1495.0,MANUAL,PETROL,275000.0,KANDY,2025-02-05,USED,18.5,23.0,21.9,23.95,-19.565217391304348,below_expected_range,below_expected_range; deviation_from_group_median=-19.6%,13,high,1,False,medium
listing_09199,89,TOYOTA,VITZ,2005,1500.0,AUTOMATIC,PETROL,220000.0,EHELIYAGODA,2025-02-01,USED,38.5,47.625,47.5,48.5,-19.160104986876643,below_expected_range,below_expected_range; deviation_from_group_median=-19.2%,6,medium,1,False,medium
listing_01127,90,HYUNDAI,ACCENT,2004,1500.0,MANUAL,PETROL,231000.0,NEGOMBO,2025-02-01,USED,28.75,24.175,21.75,24.5,18.924508790072387,above_expected_range,above_expected_range; deviation_from_group_median=18.9%,5,medium,1,False,medium
listing_06554,91,TATA,INDIGO,2006,1405.0,MANUAL,PETROL,209000.0,ANURADAPURA,2024-12-25,USED,22.0,18.5,17.25,18.5625,18.91891891891892,above_expected_range,above_expected_range; deviation_from_group_median=18.9%,5,medium,1,False,medium
listing_07752,92,TOYOTA,CE110,1997,1234.0,AUTOMATIC,DIESEL,308000.0,BERUWALA,2024-12-10,USED,23.25,28.625,27.69821428571429,30.2625,-18.777292576419217,below_expected_range,below_expected_range; deviation_from_group_median=-18.8%,8,medium,1,False,medium
listing_08006,93,TOYOTA,COROLLA AE100,1993,1300.0,MANUAL,PETROL,352000.0,RAGAMA,2025-01-31,USED,19.5,24.0,23.8125,24.375,-18.75,below_expected_range,below_expected_range; deviation_from_group_median=-18.8%,6,medium,1,False,medium
listing_00518,94,HONDA,CIVIC EK3,1998,1500.0,AUTOMATIC,PETROL,297000.0,POLGAHAWELA,2025-01-02,USED,29.9125,36.8,35.0,37.5,-18.71603260869564,below_expected_range,below_expected_range; deviation_from_group_median=-18.7%,5,medium,1,False,medium
listing_01543,95,MAZDA,DEMIO,2009,1340.0,AUTOMATIC,PETROL,176000.0,NAWALA,2024-12-07,USED,58.75,49.5,48.5,50.25,18.68686868686869,above_expected_range,above_expected_range; deviation_from_group_median=18.7%,5,medium,1,False,medium
listing_08390,96,TOYOTA,KE72,1984,1300.0,MANUAL,PETROL,451000.0,GAMPAHA,2025-02-03,USED,11.5,9.7,9.7,9.7,18.556701030927844,above_expected_range,above_expected_range; deviation_from_group_median=18.6%,5,medium,1,False,medium
listing_08396,97,TOYOTA,KE72,1984,1300.0,MANUAL,PETROL,451000.0,MATALE,2024-12-17,USED,7.9,9.7,9.7,9.7,-18.556701030927822,below_expected_range,below_expected_range; deviation_from_group_median=-18.6%,5,medium,1,False,medium
listing_08028,98,TOYOTA,COROLLA AE110,1997,1500.0,AUTOMATIC,PETROL,308000.0,MONERAGALA,2025-02-05,USED,31.75,38.95,37.425,39.25,-18.485237483953792,below_expected_range,below_expected_range; deviation_from_group_median=-18.5%,5,medium,1,False,medium
listing_05715,99,SUZUKI,WAGON R,2017,650.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-02-05,USED,71.75,60.64038461538462,60.0,62.975,18.32048964576792,above_expected_range,above_expected_range; deviation_from_group_median=18.3%,46,high,1,False,medium
listing_07630,100,TOYOTA,CARINA,1989,1500.0,MANUAL,PETROL,396000.0,POLONNARUWA,2025-01-31,NEW,18.75,15.85,15.55,16.7125,18.296529968454266,above_expected_range,above_expected_range; deviation_from_group_median=18.3%,6,medium,1,False,medium
listing_07808,101,TOYOTA,COROLLA,1996,1970.0,AUTOMATIC,DIESEL,319000.0,GANEMULLA,2024-12-16,USED,35.0,29.6,28.9,31.0,18.24324324324324,above_expected_range,above_expected_range; deviation_from_group_median=18.2%,5,medium,1,False,medium
listing_05589,102,SUZUKI,SWIFT,2008,1300.0,AUTOMATIC,PETROL,187000.0,COLOMBO,2024-12-17,USED,58.5,49.5,48.27,52.0,18.181818181818183,above_expected_range,above_expected_range; deviation_from_group_median=18.2%,19,high,1,False,medium
listing_03220,103,NISSAN,N16,2000,1300.0,MANUAL,PETROL,275000.0,BANDARAGAMA,2025-01-29,USED,28.75,35.063636363636355,34.75,36.5,-18.006222452683414,below_expected_range,below_expected_range; deviation_from_group_median=-18.0%,13,high,1,False,medium
listing_05419,104,SUZUKI,SPACIA CUSTOM,2018,650.0,AUTOMATIC,HYBRID,77000.0,GALLE,2025-01-25,USED,67.0,81.0,79.23214285714286,82.625,-17.28395061728395,below_expected_range,below_expected_range; deviation_from_group_median=-17.3%,8,medium,1,False,medium
