brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,vehicle_age,vehicle_age_for_calculation,annual_mileage,group_count,mileage_median,mileage_q1,mileage_q3,mileage_iqr,mileage_lower_bound,mileage_upper_bound,eligible_for_mileage_detection,mileage_anomaly,mileage_deviation_percentage,mileage_anomaly_reason
NISSAN,TRAD SUNNY HB12 EX SALOON,1988,1500.0,MANUAL,PETROL,407000.0,KANDY,2025-01-22,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,12.3,37,37,11000.0,1,407000.0,407000.0,407000.0,0.0,407000.0,407000.0,False,False,0.0,within_comparable_range
NISSAN,TRAD SUNNY WB12,1989,1300.0,MANUAL,PETROL,396000.0,JA-ELA,2025-02-05,NO LEASING,NEW,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,8.8,36,36,11000.0,1,396000.0,396000.0,396000.0,0.0,396000.0,396000.0,False,False,0.0,within_comparable_range
NISSAN,TRAD SUNNY WHB12,1990,1500.0,MANUAL,PETROL,385000.0,KATUNAYAKE,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,21.75,35,35,11000.0,1,385000.0,385000.0,385000.0,0.0,385000.0,385000.0,False,False,0.0,within_comparable_range
NISSAN,TRAD SUNNY WHB12,1987,1500.0,MANUAL,PETROL,418000.0,KANDY,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7.8,38,38,11000.0,1,418000.0,418000.0,418000.0,0.0,418000.0,418000.0,False,False,0.0,within_comparable_range
NISSAN,VANETTE,2001,2000.0,AUTOMATIC,DIESEL,264000.0,GAMPAHA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,18.75,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range
NISSAN,VB11 SUNNY,1985,1300.0,MANUAL,PETROL,440000.0,PANADURA,2024-12-25,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7.95,40,40,11000.0,1,440000.0,440000.0,440000.0,0.0,440000.0,440000.0,False,False,0.0,within_comparable_range
NISSAN,VY10,1992,1300.0,MANUAL,PETROL,363000.0,KANDY,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,13.75,33,33,11000.0,1,363000.0,363000.0,363000.0,0.0,363000.0,363000.0,False,False,0.0,within_comparable_range
NISSAN,VY11,2004,1300.0,AUTOMATIC,PETROL,231000.0,KADAWATHA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,27.5,21,21,11000.0,1,231000.0,231000.0,231000.0,0.0,231000.0,231000.0,False,False,0.0,within_comparable_range
NISSAN,VY11,2005,1500.0,MANUAL,PETROL,220000.0,POLONNARUWA,2025-01-26,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,31.5,20,20,11000.0,1,220000.0,220000.0,220000.0,0.0,220000.0,220000.0,False,False,0.0,within_comparable_range
NISSAN,WFY11,2001,1500.0,MANUAL,PETROL,264000.0,KANDY,2024-12-09,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,29.75,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range
NISSAN,WFY11 WINGROAD,2001,1500.0,AUTOMATIC,PETROL,264000.0,GAMPAHA,2025-01-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.5,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range
NISSAN,WHB11 CALIFORNIA WAGON,1984,1500.0,MANUAL,PETROL,451000.0,KURUNEGALA,2025-01-11,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,4.75,41,41,11000.0,1,451000.0,451000.0,451000.0,0.0,451000.0,451000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,1999,1500.0,AUTOMATIC,PETROL,286000.0,JA-ELA,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,28.5,26,26,11000.0,2,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2004,1500.0,AUTOMATIC,PETROL,231000.0,MORATUWA,2025-01-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.5,21,21,11000.0,2,231000.0,231000.0,231000.0,0.0,231000.0,231000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2002,1500.0,MANUAL,PETROL,253000.0,COLOMBO,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.0,23,23,11000.0,2,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2000,1500.0,AUTOMATIC,PETROL,275000.0,BERUWALA,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.0,25,25,11000.0,1,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2005,1490.0,AUTOMATIC,PETROL,220000.0,AMPARA,2025-01-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,41.0,20,20,11000.0,1,220000.0,220000.0,220000.0,0.0,220000.0,220000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2004,1300.0,AUTOMATIC,PETROL,231000.0,DEHIWALA-MOUNT-LAVINIA,2024-12-29,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,33.5,21,21,11000.0,2,231000.0,231000.0,231000.0,0.0,231000.0,231000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,1999,1500.0,AUTOMATIC,PETROL,286000.0,KATUNAYAKE,2024-12-20,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,28.5,26,26,11000.0,2,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,2002,1500.0,AUTOMATIC,PETROL,253000.0,MATARA,2024-12-19,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,26.5,23,23,11000.0,2,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD,1996,1500.0,MANUAL,PETROL,319000.0,KANDY,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,23.0,29,29,11000.0,1,319000.0,319000.0,319000.0,0.0,319000.0,319000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD AD WAGON,1999,1500.0,AUTOMATIC,PETROL,286000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,29.5,26,26,11000.0,1,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD VFY11,2000,1500.0,AUTOMATIC,PETROL,275000.0,KANDY,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,32.9,25,25,11000.0,1,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY-11,2001,1500.0,AUTOMATIC,PETROL,264000.0,GAMPAHA,2025-01-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.5,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY11,1999,1500.0,MANUAL,PETROL,286000.0,MALABE,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,31.875,26,26,11000.0,1,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY11,2000,1500.0,AUTOMATIC,PETROL,275000.0,DIVULAPITIYA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.75,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY11,2000,1500.0,AUTOMATIC,PETROL,275000.0,AVISSAWELLA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.0,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY11,2000,1500.0,AUTOMATIC,PETROL,275000.0,KADUWELA,2025-01-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,33.0,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD WFY11,2002,1500.0,AUTOMATIC,PETROL,253000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,34.5,23,23,11000.0,1,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y 12,2007,1500.0,AUTOMATIC,PETROL,198000.0,EHELIYAGODA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,46.5,18,18,11000.0,1,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y10,1996,1970.0,AUTOMATIC,DIESEL,319000.0,KURUNEGALA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,21.3,29,29,11000.0,1,319000.0,319000.0,319000.0,0.0,319000.0,319000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y10,1997,1970.0,MANUAL,DIESEL,308000.0,KANDY,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,19.9,28,28,11000.0,1,308000.0,308000.0,308000.0,0.0,308000.0,308000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y11,2000,1300.0,AUTOMATIC,PETROL,275000.0,RATNAPURA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.5,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y11,2000,1500.0,AUTOMATIC,PETROL,275000.0,HOMAGAMA,2025-01-09,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,31.862500000000004,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y11,2000,1500.0,AUTOMATIC,PETROL,275000.0,KANDY,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,35.9,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
NISSAN,WINGROAD Y11,2002,1500.0,AUTOMATIC,PETROL,253000.0,GALLE,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,35.5,23,23,11000.0,1,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
NISSAN,WY11 WINGROAD,2002,1490.0,AUTOMATIC,PETROL,253000.0,KANDY,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,36.75,23,23,11000.0,1,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
NISSAN,Y10,1999,1400.0,AUTOMATIC,PETROL,286000.0,MONERAGALA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,32.0,26,26,11000.0,2,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,Y10,1998,1490.0,AUTOMATIC,PETROL,297000.0,KURUNEGALA,2025-01-16,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,19.75,27,27,11000.0,1,297000.0,297000.0,297000.0,0.0,297000.0,297000.0,False,False,0.0,within_comparable_range
NISSAN,Y10,1999,1500.0,AUTOMATIC,PETROL,286000.0,HORANA,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,4.75,26,26,11000.0,2,286000.0,286000.0,286000.0,0.0,286000.0,286000.0,False,False,0.0,within_comparable_range
NISSAN,Y10 ORJENAL CAR,1994,1300.0,MANUAL,PETROL,341000.0,KEGALLE,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,16.5,31,31,11000.0,1,341000.0,341000.0,341000.0,0.0,341000.0,341000.0,False,False,0.0,within_comparable_range
OPEL,ASTRA,1996,1400.0,MANUAL,PETROL,319000.0,PILIYANDALA,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,12.75,29,29,11000.0,1,319000.0,319000.0,319000.0,0.0,319000.0,319000.0,False,False,0.0,within_comparable_range
OPEL,ASTRA,1995,1500.0,MANUAL,PETROL,330000.0,POLONNARUWA,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,11.0,30,30,11000.0,1,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,False,False,0.0,within_comparable_range
OPEL,ASTRA,1998,1400.0,MANUAL,PETROL,297000.0,GALLE,2025-01-19,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,12.5,27,27,11000.0,1,297000.0,297000.0,297000.0,0.0,297000.0,297000.0,False,False,0.0,within_comparable_range
OPEL,ASTRA F,1996,1388.0,MANUAL,PETROL,319000.0,POLONNARUWA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,12.5,29,29,11000.0,1,319000.0,319000.0,319000.0,0.0,319000.0,319000.0,False,False,0.0,within_comparable_range
OPEL,ASTRA G,2001,1400.0,MANUAL,PETROL,264000.0,KANDY,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,26.0,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range
OPEL,CORSA B,1995,1200.0,MANUAL,PETROL,330000.0,KOLONNAWA,2024-12-18,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,10.5,30,30,11000.0,1,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,False,False,0.0,within_comparable_range
OPEL,OMEGA,1995,2800.0,AUTOMATIC,DIESEL,330000.0,GALLE,2025-01-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,13.25,30,30,11000.0,1,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,False,False,0.0,within_comparable_range
OPEL,OPEL,1996,1350.0,MANUAL,PETROL,319000.0,COLOMBO,2024-12-10,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,12.5,29,29,11000.0,1,319000.0,319000.0,319000.0,0.0,319000.0,319000.0,False,False,0.0,within_comparable_range
OTHER,ATV,2010,1500.0,AUTOMATIC,PETROL,165000.0,KADAWATHA,2024-12-09,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7.5,15,15,11000.0,1,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA,2018,1000.0,AUTOMATIC,PETROL,77000.0,MATARA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.5,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,MORATUWA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.85,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,BORALESGAMUWA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,51.0,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,NUGEGODA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.25,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,DIVULAPITIYA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.5,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,MALABE,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.75,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2017,1000.0,AUTOMATIC,PETROL,88000.0,PADUKKA,2025-01-13,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.0,8,8,11000.0,3,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,COLOMBO,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,50.5,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,BATTARAMULLA,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.5,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2025-01-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,60.0,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,KEGALLE,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.0,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2017,1000.0,AUTOMATIC,PETROL,88000.0,MINUWANGODA,2025-01-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,63.75,8,8,11000.0,3,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA,2017,1000.0,AUTOMATIC,PETROL,88000.0,MATARA,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.875,8,8,11000.0,3,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,GAMPAHA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.0,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.9,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,DEHIWALA-MOUNT-LAVINIA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.5,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,PANADURA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.95,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,COLOMBO,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.0,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,COLOMBO,2024-12-13,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,59.0,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2015,1000.0,AUTOMATIC,PETROL,110000.0,KURUNEGALA,2024-12-06,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.0,10,10,11000.0,8,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA,2016,1000.0,AUTOMATIC,PETROL,99000.0,GALLE,2024-12-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,61.0,9,9,11000.0,9,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
PERODUA,AXIA G,2016,1000.0,AUTOMATIC,PETROL,99000.0,KANDY,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.9,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA G,2016,1000.0,AUTOMATIC,PETROL,99000.0,BORALESGAMUWA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.9,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA G,2015,1000.0,AUTOMATIC,PETROL,110000.0,KATUNAYAKE,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.75,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
PERODUA,AXIA G,2017,650.0,AUTOMATIC,PETROL,88000.0,NUGEGODA,2025-01-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,59.75,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
PERODUA,BEZZA,2020,1000.0,AUTOMATIC,PETROL,55000.0,MAWANELLA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,75.5625,5,5,11000.0,1,55000.0,55000.0,55000.0,0.0,55000.0,55000.0,False,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,KURUNEGALA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,72.0,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,66.0625,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2019,1000.0,AUTOMATIC,PETROL,66000.0,GANEMULLA,2025-01-15,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,72.0,6,6,11000.0,2,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,False,False,0.0,within_comparable_range
PERODUA,BEZZA,2019,1000.0,AUTOMATIC,PETROL,66000.0,GAMPOLA,2025-01-11,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,67.0,6,6,11000.0,2,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,False,False,0.0,within_comparable_range
PERODUA,BEZZA,2017,1000.0,AUTOMATIC,PETROL,88000.0,MATARA,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,70.5,8,8,11000.0,2,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,71.5,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,BATTARAMULLA,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,69.85,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,KATUNAYAKE,2024-12-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,72.5,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2018,1000.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,69.96666666666667,7,7,11000.0,7,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
PERODUA,BEZZA,2017,1000.0,AUTOMATIC,PETROL,88000.0,MORATUWA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,68.95,8,8,11000.0,2,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
